min_p_cent,max_p_grad,max_radius,max_uv,fraction_of_time_in_GLR,maturity_glr0_minus_genesis_ratio,sup_ttl_precip,mi_ttl_precip,huron_ttl_precip,erie_ttl_precip,ont_ttl_precip,sup_ttl_evap_anom,mi_ttl_evap_anom,huron_ttl_evap_anom,erie_ttl_evap_anom,ont_ttl_evap_anom,lat_gen,lon_gen,year,month,season,amo_unsmoothed_value,ao_value,ea_wr_value,enso_best_value,ep_np_value,ipo_value,nao_value,pdo_value,pna_value,pol_value,qbo_value,tnh_value,wp_value
1.7539575028352887,2.6401065054663126,6.790644492603066,0.9576680683033673,0.2,0.8202020181797979,0.008899423158906227,0.004733552246556197,0.006933487264212211,0.007458905248056047,0.011204635201302533,1.634688679767076,1.2601110560152011,0.10998216445033142,0.7304830609241975,0.4125706747185344,56.52721312,-86.49646836,1979,1,DJF,-0.173901264,-2.086595602,-0.846279123,0.224352314,2.130958143,0.128272964,-2.023275371,-0.430320075,-1.399966383,0.670368664,5.300417179,0.4,1.40393111
1.4507282934885177,2.745210071022237,6.61223876676134,0.7632231382300321,0.0,0.1979797981353536,0.007789685753620022,0.0038000417380647414,0.00531158484909631,0.008821303025203335,0.009812798962427786,1.3530251995287828,0.889021141459427,-0.0662344197401611,0.45287206814044795,0.1887097392636313,34.63503566,-87.34260932,1979,1,DJF,-0.173901264,-2.086595602,-0.846279123,0.224352314,2.130958143,0.128272964,-2.023275371,-0.430320075,-1.399966383,0.670368664,5.300417179,0.4,1.40393111
-0.3639647105500287,3.221919339874156,7.393229256652874,-0.060424460973489164,0.166666667,-0.13257575786742423,0.0072269687409314345,0.030539455079284197,0.027113535118042636,0.01722384017909676,0.022937991557450094,1.272859102914647,0.8532577327511452,0.34581064417025714,-0.15248156050072148,0.17497688999400846,35.57112079,-103.6197706,1979,1,DJF,-0.173901264,-2.086595602,-0.846279123,0.224352314,2.130958143,0.128272964,-2.023275371,-0.430320075,-1.399966383,0.670368664,5.300417179,0.4,1.40393111
1.8531313407027088,2.9018872411468317,7.415494054530628,0.33019345800878724,0.111111111,-0.42424242424242425,0.010519770731105771,0.010475212781514944,0.012132851668490128,0.008423459423580144,0.013153966105631548,0.1846428207814234,0.15922161748901847,-0.046588642623712324,-0.10698753423591319,-0.07024742378554472,46.56429045,-87.8789036,1979,1,DJF,-0.173901264,-2.086595602,-0.846279123,0.224352314,2.130958143,0.128272964,-2.023275371,-0.430320075,-1.399966383,0.670368664,5.300417179,0.4,1.40393111
1.543973076339904,2.611841810760884,6.3824599071880925,-0.6550079628046758,0.5,0.7424242412575758,0.007785607869717834,0.009598772383532355,0.007416151128477061,0.016793411723612987,0.019205375839775947,-0.6304193082515595,-0.5451711482511227,-0.3503540074115367,-0.3806522830276041,-0.21239366125059841,43.88459544,-105.3555494,1979,1,DJF,-0.173901264,-2.086595602,-0.846279123,0.224352314,2.130958143,0.128272964,-2.023275371,-0.430320075,-1.399966383,0.670368664,5.300417179,0.4,1.40393111
-0.07690869714590896,2.8127688067799013,7.497139018991717,1.2321119149260786,0.0,1.242424240090909,0.005819840505860062,0.005251564855798194,0.006984096602133818,0.017494074991604908,0.01930293642246759,-0.6729019243437631,-0.6874339135539336,-0.5627043145750776,-0.5278474758923533,-0.4891810729219038,34.81109564,-102.4499965,1979,1,DJF,-0.173901264,-2.086595602,-0.846279123,0.224352314,2.130958143,0.128272964,-2.023275371,-0.430320075,-1.399966383,0.670368664,5.300417179,0.4,1.40393111
-0.8821570249518966,3.3235398249753785,7.25358751170576,-1.7062756203965166,0.125,-0.42424242424242425,0.010381231289367816,0.007712831359677849,0.005678538996879549,0.016842407263052365,0.01975401590878301,-0.5731914683154387,-0.6754939213307821,-0.7561884904750075,-0.5577628432378101,-0.7184002777395361,41.03329801,-75.50435005,1979,1,DJF,-0.173901264,-2.086595602,-0.846279123,0.224352314,2.130958143,0.128272964,-2.023275371,-0.430320075,-1.399966383,0.670368664,5.300417179,0.4,1.40393111
-0.4324747767099806,3.2006684353753374,7.57185812230572,0.30178468416009047,0.12,0.3224242416775758,0.012881557163146658,0.023940605699176377,0.013585827992121012,0.023647399237839425,0.06895346130904725,-0.2886816534316714,-0.37591775941955374,-1.4902652704339865,-0.8802653066343177,-1.3063058431591728,39.33979433,-102.9553193,1979,1,DJF,-0.173901264,-2.086595602,-0.846279123,0.224352314,2.130958143,0.128272964,-2.023275371,-0.430320075,-1.399966383,0.670368664,5.300417179,0.4,1.40393111
1.1073678250229306,2.860220455466601,7.415061227150607,0.21481335287063016,0.0,-0.22979798077020203,0.008950773225212611,0.006861328724513442,0.010335801846707382,0.00934029228479894,0.010755310710522442,1.6847325948686696,2.198861141933153,1.1876064816572651,1.5288690970502004,0.7810706322574894,37.76601172,-76.8907918,1979,1,DJF,-0.173901264,-2.086595602,-0.846279123,0.224352314,2.130958143,0.128272964,-2.023275371,-0.430320075,-1.399966383,0.670368664,5.300417179,0.4,1.40393111
2.47033250686222,2.6943467475334257,6.926851916930395,1.1325591404798059,0.157894737,-0.3014354066985646,0.011736935646710677,0.011042022473640417,0.007116954958803415,0.006184553711468023,0.002878200555067367,-0.020088798996837503,0.5527634440634931,0.5273561771858669,0.641221668193592,1.0139013613266645,38.85366283,-102.8388163,1979,2,DJF,-0.133105093,-0.551041631,-0.255759402,-0.285985114,-0.169096933,-0.123999152,-1.10363066,-1.18169472,-2.590425395,1.770808063,7.55925833,-0.57,-0.685810683
1.6500589128822427,2.77201301467698,6.938596775695006,1.0395122888096984,0.25,0.4507575748825758,0.008770815231701758,0.008395938543809552,0.01137258982459699,0.004564504860567115,0.006698591539130595,-0.15273296079900905,0.48568589593802836,0.8322065647205213,0.9856687448102981,1.588655821132612,39.33979433,-102.9553193,1979,2,DJF,-0.133105093,-0.551041631,-0.255759402,-0.285985114,-0.169096933,-0.123999152,-1.10363066,-1.18169472,-2.590425395,1.770808063,7.55925833,-0.57,-0.685810683
0.9002828494088783,3.1598396272128864,6.863592050417727,-1.7133212746987498,0.6,0.5090909081575758,0.015604347132032969,0.006621511270996493,0.01061897190647226,0.012807187624231714,0.01081942960216925,-0.48108150344012157,-0.32623320009853896,-0.30287851327331194,-0.5701209738501317,-0.8987244127543991,39.33979433,-102.9553193,1979,2,DJF,-0.133105093,-0.551041631,-0.255759402,-0.285985114,-0.169096933,-0.123999152,-1.10363066,-1.18169472,-2.590425395,1.770808063,7.55925833,-0.57,-0.685810683
2.263393559103839,2.5975387376165933,6.774268164805881,-0.07307471170557736,0.285714286,1.242424240090909,0.005236604600710309,0.001609604008154959,0.004702921063218253,0.0146830992492716,0.020589791391411986,-0.632561657897016,-0.5769099326962461,-0.5730022884380692,-0.4191084355277994,-0.6964001566298268,51.4288495,-113.3768039,1979,2,DJF,-0.133105093,-0.551041631,-0.255759402,-0.285985114,-0.169096933,-0.123999152,-1.10363066,-1.18169472,-2.590425395,1.770808063,7.55925833,-0.57,-0.685810683
