sup_ttl_precip,mi_ttl_precip,huron_ttl_precip,erie_ttl_precip,ont_ttl_precip,sup_ttl_evap_anom,mi_ttl_evap_anom,huron_ttl_evap_anom,erie_ttl_evap_anom,ont_ttl_evap_anom
0.00018878317933420388,0.008284066177185764,0.006672597623139311,0.020933097877382335,0.013187373102846456,0.26869313753101176,-0.13116987447839376,0.0012694228373138965,-0.21287379122749497,0.028025376941251356
0.0008046861532382169,0.0009326659318825289,0.0032332743305196767,0.0108388518430415,0.008440902139595396,0.343491755710946,-0.11339429070128976,-0.11915192810041393,-0.7057177878743573,-0.5604949230255236
0.005829810583433266,0.007571116627708344,0.011095656895042038,0.010723147994643262,0.009201887472947286,0.3166871025517636,-0.1427273391464179,-0.01841967006963025,-0.549736988480385,-0.46294848479341016
0.005153292947640065,0.007911905169535327,0.009878094580825047,0.010264469625228801,0.01034036270164886,0.2606876986685413,-0.1256868953883789,0.04922708970178218,-0.34399601321398043,-0.17086001903784448
0.006148231828447393,0.011075261247980745,0.004574210330330206,0.01282950778507526,0.006394476686552517,0.35274785414530385,0.28501374085549447,0.24170846396728995,0.25345706177759303,0.31894956973583877
0.004292486085622675,0.011935546137389223,0.012331061989240423,0.012536147122997847,0.012832081548872975,-0.2740341398337945,-0.520434339659002,-0.29542183361969576,-1.1079388535370116,-1.5910795685085375
0.006070514088469731,0.010740389961391702,0.006468583530149253,0.018429580196326418,0.023709612530913804,0.30314366708114,0.36052085012136287,0.22666711037539777,0.38415601818465506,0.3250535209002977
0.003106091100664489,0.00923252874040508,0.0066484738367695384,0.019016859838244908,0.02649126039462571,0.359887336130953,0.47399707753839937,0.34909190742917023,0.5227762248826364,0.4656214387603989
0.005893616473254707,0.016213860073504772,0.005698413160015423,0.021037661386336212,0.02541689559994994,0.17782967504538863,0.47397230823647213,0.19030307510299221,0.44659293913149756,0.3612099714203
0.031557235111670995,0.025807758388985733,0.03192952577680924,0.02429824605762392,0.016714380233004773,-0.389806931837053,0.2250975461380433,0.15713700750486656,0.40859127781778587,0.20922735378883678
0.04425257916991985,0.02247325994086584,0.011705529194910663,0.008187100047247634,0.0075630707426141384,-0.6838743587129231,-0.8322330479282553,-0.8707027437453391,-1.2143883338974575,-1.162533887651465
0.00668794575025331,0.0057827277542017615,0.008318157007566785,0.011118856771642559,0.01410139828844152,0.26613080253892024,0.5586484036113849,0.5519055357679207,0.7431727970614215,0.4108371774191743
0.0064889511447287175,0.004099581221810178,0.007600134670707033,0.007413561517435672,0.013251927056520903,0.07581920678655388,0.3742062678650195,0.42736966149125083,0.6346109800554699,0.39810727352365566
0.0014140347814260666,0.0014752333080510212,0.002102760648417548,0.00295350510662123,0.013060400460167864,-0.08435903203052106,0.07600007851601741,0.16071506846924125,0.17314218275713436,0.11039667452713212
0.01904295744754472,0.038528703577568886,0.018361609135894477,0.04375888658769921,0.018381114484237408,-0.089814369073523,0.12767172613318306,-0.014442514634223955,0.49933609887818525,0.0331885846979699
0.012085016136955513,0.020335296187226768,0.023352668436768736,0.04447814170116239,0.02901609286552606,-0.3280608745768622,-0.02183151286692522,-0.042747647971630345,0.6564966788343292,0.6025380499510347
0.0009370378428822689,0.007428886365257436,0.0032768921196539525,0.0012746642702165948,0.0025448461304977583,0.06685193565869159,-0.2839598126923932,-0.3234371345487894,-0.5441977351142794,-0.37641571723506023
0.01086356422365541,0.014664935263115181,0.017707205982581617,0.0347328684028256,0.02608599455342036,-0.4950698870266698,-0.30428027463096746,-0.20778487211620028,0.15508210163942893,0.018110418295439884
0.004633833192482217,0.008048267631724011,0.0021569101958828344,0.0019057319387948725,0.002453734130651889,-0.24061598149763702,-0.7317791141170227,-0.5577333904438602,-1.2091900879333863,-1.003813306639263
0.01798027959350613,0.03938662823476677,0.01870256362442019,0.043010703787686774,0.012355696037490939,-0.12114648518356057,0.13805357056083367,-0.062378434756665234,0.4468913439216605,-0.08956984640681087
0.020075664527925984,0.006447374938008277,0.007298305459296352,0.011185912751925016,0.014609111367984377,0.08241956204578944,0.26488264261979383,0.20216179373345414,0.7048180835731269,0.06427053612461205
0.023028706138660593,0.029787815821757716,0.018389670719489118,0.03968774350070563,0.018380986851946838,-0.32171149809831967,-0.2802361879770368,-0.12072235743449948,0.2759376254954878,-0.024452658995391674
0.012306783918679383,0.006354383076762064,0.002301441650346667,0.016124810647435334,0.013057550916328826,0.047736766553083114,0.0811957692346759,0.11188351599732746,0.585302147108106,-0.018415512076342413
0.01330951218366787,0.008784085707059684,0.016958125730854357,0.010274062604805323,0.002568728988972113,0.5529230956057329,0.5031737679267794,0.7075579567008451,1.3261265899889476,0.48034338653676756
0.034307769191506625,0.010227393457878658,0.00293310224689576,0.006523529436591807,0.0035851805529478202,0.4644280976657473,0.5959491677021655,0.27309058797922076,0.34338810709735773,-0.12903272189259313
0.015734137695170784,0.0022375617904450405,0.00666476006396555,0.023140005969031936,0.008065715486665065,0.36794930227026595,0.6981251957575535,0.5349593921016801,0.13285362529449501,0.4097318274408064
0.009309915930309965,0.018632646076173192,0.014165329312645258,0.018787810583055932,0.005911652697195229,0.30934173202790577,0.5418983079478666,0.5143770645416422,0.14697995081233398,0.28205974318451293
0.009309915930309965,0.018631659628118764,0.014155253011014484,0.018786947943000853,0.005911652697195229,0.29014137222361136,0.5303476085617904,0.502829299616978,0.22248042882954888,0.271797895064526
0.015348215234612656,0.020360564757378158,0.008858850256366423,0.014518375491582981,0.010805349379044022,-0.05721852768951267,-0.5965605393547547,-0.6849275825520217,-1.0322815117848023,-0.480599887797307
0.0100131051204463,0.005066160311047489,0.0022140591611061345,0.004238031843108056,0.0005554457114658278,0.060502113604947574,0.07508200035341837,-0.3307408000880307,0.21530825298700518,-0.12764858733043902
0.016020990815779054,0.005259368244396866,0.0037319675381780903,0.0016577072438041028,0.0011899637122640414,0.352341404942239,0.578200944037265,0.025789127854985876,0.35460171961717846,0.12092706515646078
0.003843360817729593,0.001581291099969777,0.003208219156979836,0.00010178182005481325,0.0009406544458541173,0.5570048775303874,0.6940828386462898,0.5148988299203829,0.5023772906529116,0.029437691400433525
0.018194239435566174,0.010664062224938329,0.013485122643752213,0.005851702344845233,0.006936666602623079,0.13639775355877604,-0.4903352911475326,-0.25858809212944406,-0.3781875173372467,0.24725041436467382
0.01948033615028111,0.011303045225371499,0.009665803250315581,0.009873403141832323,0.011890176847600527,-0.05021275117816504,-0.3161398703664881,-0.5849762151482626,-0.3624918781264194,-0.18353940136813682
0.01689322654229487,0.011468040924594117,0.012827854135871775,0.00893985118357423,0.0057350540936812215,0.15325783432872028,-0.21463154307104665,-0.11567593727145549,-0.07013450060676578,0.14650308601914924
0.020910910962107655,0.017608396240798387,0.014397003989360264,0.011972026442805647,0.003420978773730464,0.3399374808382618,-0.5511176332437911,-0.38976321592043395,-0.48876434608853403,0.4710418209434543
0.023922048465004182,0.023222735777371044,0.01588316898996519,0.02591991183338183,0.008273390921567739,0.7265883499876595,1.1667489466897771,0.7044792956126408,1.1444767523624209,1.5021835927742575
0.008600381467512823,0.048188990167214486,0.019624303554309053,0.04865256613182764,0.01786297287239153,0.37403744893467816,-0.2670968922818758,-0.25675072513591485,0.4838087127098936,0.7469945307026149
0.003775043548307201,0.03054211571772601,0.0049873216105173835,0.02412292059059774,0.010724972325133341,0.5095607761991103,-0.7771558630815181,-0.452146623933862,-0.42552127275777873,-0.2848479295249339
0.0009367141462879422,0.0026384183112717484,0.0012685840069442127,0.0010849752014814094,0.0031958538147158783,0.3983549724320764,0.1867343134452609,0.3819613342890526,-0.8814704323914803,0.3689928842246778
0.005390347935826346,0.006144314976624206,0.012232935608819278,0.018220164096788605,0.013694267034760801,0.9018681860020026,0.5116473879194837,0.43620783623223214,0.5051875848478081,0.5638549784917061
0.03487604064037216,0.026840066136211694,0.03788107970648805,0.013509518137764302,0.03741082629572063,-0.3253912014828142,-1.1399168629933836,-0.16452837832697165,-0.8685891973485051,0.36914577978161417
0.008185923716816703,0.00576937013173607,0.0052722004943136285,0.01899389349639611,0.028775760793138292,-2.382930085655975,-2.219377066437924,-2.0630729711908984,-0.5704255439187075,-0.774674091183475
0.02405292803582596,0.017160622626369366,0.014008229996890447,0.00013098442116614545,0.0019983789101072646,0.19398683905106853,1.652808051760423,1.2967575135521079,0.8713369804260808,1.7593907856646085
0.001492900069933237,0.015998563757559637,0.0016852431796821853,0.005017470416398748,0.0007317971711220147,0.05322731251716753,0.5723142821677062,0.12136328926730829,-0.27414031616144624,-0.24487856711458122
0.0036123336594701596,0.016696325379070415,0.003858427684957317,0.006851224669740845,0.0035731357404779666,-1.4027591470322347,-1.1996247722584628,-2.103176792628514,-1.8664913599263395,-2.6633316178500643
0.002808541352889627,0.0012319877912944435,0.0038953582312826348,0.00223085279648535,0.004913696993555028,-0.8217691948218323,-1.5923736023672392,-2.043521704041004,-1.8897821705927533,-2.798494644987355
0.012070961912958136,0.004883613722673858,0.021828572701791855,0.013245974447109532,0.03452051237997659,-0.09080105702824766,-0.7623288418061399,-1.3497233609092294,-0.1002992974667863,-0.7723749729011432
0.01060221437053453,0.0009766699026410696,0.0016393355549040392,0.0012753793578827223,0.0028175948489333096,0.15502118947094284,1.0381807237400718,1.1093353319780563,0.8445695214878666,1.6742553225415913
0.006219294035116832,0.006154416666250947,0.011867117396020371,0.010788408281024002,0.013495551008394259,1.818375772835356,1.1959480008782541,1.0619095956632392,0.8634469718254545,0.7295395088446307
0.025046175445511954,0.0031991841488661745,0.005476535366889355,0.005793941656160945,0.004871271070301305,-0.6614215775559399,-0.29531306721183875,-0.039979112800848614,-0.36113887302317066,0.16779367773908768
0.02904973093916128,0.020122495740656925,0.04387481025280584,0.03842665951458031,0.0773604521016887,1.6649883894566995,0.14320697436210356,0.03915840172879945,0.5800557419814609,0.6544784476821484
0.01712727919275118,0.015288139568730619,0.022673962828694903,0.0261879564452872,0.044755346658434184,1.8389786366001128,1.1344420617395523,1.5568714524282503,0.8376981677126293,1.5045533024072906
0.03659694234432495,0.017330209663577584,0.029005458884080664,0.03203492247353732,0.014879070576305524,-1.1430436560582935,-1.4307443327504372,-0.40722153681472734,-0.6063329749254874,0.07933299496489198
0.035011127768387974,0.021177501331418377,0.018189097825980473,0.009628897020630542,0.01308915996697062,0.8822328028124387,0.8601472085851384,0.8237875217707133,0.02851301458322929,0.47626843091758264
0.012902160014620277,0.007665588161729706,0.014883848935606899,0.040015665364258345,0.024956837192171864,-0.18406851936039836,-0.6002645132893819,-0.36695985394362973,-0.7144369715831611,-0.3890241417946043
0.029505625099509908,0.030114875759343657,0.04500802182996147,0.057925307590638964,0.03483027387967657,-1.1374712501817454,-2.0043757418854318,-0.9887107791999893,-1.940848804306933,-1.5168920435341697
0.011998405383308822,0.008602299895292433,0.015583407520977078,0.04120911381990908,0.025587597337869174,-0.26367051471918895,-0.6218560119333599,-0.42159885982960243,-0.7272879497262498,-0.8111268963506031
0.02246054093178583,0.0317076335964363,0.04794095416885732,0.061317520530196436,0.05366915678996415,-1.7878646114164485,-1.715102458838664,-1.245693256245892,-2.210418792831272,-1.4826840745285985
0.011430454731166783,0.002212879774533608,0.006988191611643199,0.03019284391308192,0.04119703202489766,-0.3551502776437492,-1.6750324189345618,-1.5360523504528087,-1.9814993663412488,-0.9098150628672251
0.040018953128809896,0.012911183792831212,0.02468513256239616,0.02788335577532867,0.014254020049546382,-0.7818443502332181,-0.9894185961916054,-0.1754701953192425,-0.366535482688626,0.725150417120977
0.005939681117052517,0.004578099492139257,0.00681307520501298,0.009014169028020292,0.013914310429394979,0.27676955437957906,0.3412614237349841,0.1633889977645823,0.07976894795958453,-0.08306964949567117
0.004729462440356133,0.006282419212845677,0.010063520486583785,0.008570811436830058,0.013925763882088023,0.1288356803128818,-0.27863579679663003,0.2728687964829839,-0.1742597549251814,0.4108282670169335
0.008800130021770493,0.00911825011652296,0.010414948644178388,0.012397047081532565,0.009660357131683624,-1.4295747275492803,-0.8626129084753805,-1.1706571577700196,-0.3862228105120675,-1.002231159960917
0.00877497802032616,0.005806732250822576,0.01400438325463032,0.010796487613028675,0.012611418699284005,-0.026216559739649398,-0.015600791495088636,-0.12926362796467536,0.27739538369513606,0.03540347448171107
0.019726581267498867,0.02167024006438534,0.021982268778340905,0.024784742980383124,0.025821642313455257,-0.14326022955470552,0.37572674577214304,0.35083357107759566,0.7715851055595125,0.2626186006953218
0.004111918464051677,0.0008572184832294508,0.0016604816370032673,0.00016364260981773453,0.0007447695902642049,0.4614700102017508,0.13967874685728815,-0.10297057196064069,0.5027955973405617,0.15357705493487428
0.002141273835994089,0.0008916763384673655,0.0014033158915020853,0.0002459447531095718,0.0012041716941637848,0.858612334744854,0.809804210683595,0.6667079883069361,0.7244443055793262,1.0432769989264241
0.012738685321675599,0.020135714953581144,0.017287016780024346,0.013909799622542176,0.023582146494961827,-0.9769085729554298,-0.8030794541005144,-0.8811311610440709,-0.9448168778062365,-1.0207747715982622
0.013035524171866602,0.021072149543064307,0.005154012231134259,0.00921259939027759,0.011675617926760019,-0.5610399448185225,-0.036278390175945724,-0.45404926441141213,-0.08613608829620244,-0.3688086657933732
0.03157428726210689,0.04417367695209031,0.028019404384192793,0.02644231511408782,0.024747561324564595,-0.05530955343719304,-0.4762664313502047,-1.1437984487137078,-0.5254853344801205,-0.36678813090610535
0.0006726327318750667,0.000754546258359588,0.0017531393527662243,0.0038850384554468013,0.003348411806955957,1.1703468196954658,-0.0919186455291024,0.06527546315902938,-0.23070431052034518,-0.5336669110749049
0.005301479292093308,0.01913295017132382,0.020851520152943854,0.015733070616928496,0.01084183235748614,1.3415014408174042,1.411297945784672,1.391038906471202,1.113190079608099,1.3772036268458578
0.0007117516446930183,0.00018949804411145496,0.0014896938549189807,0.007214155293056222,0.007714704990041391,1.3027044112256372,1.021534853071979,0.9270400380066993,0.3713157657593489,0.5248180946430994
0.00181652811333073,0.0012779081274832387,0.007022594757923899,0.030173007753472304,0.01665498749507463,0.8307412887089675,1.0345222465677566,0.6017707684829107,0.3601218056806598,0.18927230980830653
0.0024976472805872557,0.013651884514069082,0.0218822829204116,0.005429574148474907,0.009759578007535432,0.4228197436411573,0.5559338077699411,0.2158399169935729,0.9419603779195882,0.7628469290712007
0.002113001040126132,0.00041707301295803553,0.0014999794681097335,0.007398460768902457,0.007717399121574684,1.412321966481651,1.249539322132698,1.2324054224960757,0.6056551874660521,1.0272013376652664
0.002628592222432113,0.013540483486407589,0.02166650977575716,0.005742146277472047,0.009223039708395595,0.48777972744310244,1.096046539817874,0.8151817508078909,1.4710994038639311,2.14973743057706
0.008855110526200815,0.018809141795987427,0.023264375584317317,0.004830489378003402,0.009159122881170021,0.4982583812102045,0.2213751203555117,-0.19190821000784133,0.42750763242553547,0.12489471477981193
0.012728070350330677,0.011242796249913145,0.011432699917879085,0.011127273627789369,0.015030194588759411,0.3311662561483096,0.0078124153518960805,-0.10335960572809434,-0.4173818140146229,-0.38539329938910455
0.004076579447382012,0.028520440029075972,0.03696125673378408,0.038717574100053366,0.03909108071289802,1.5561076899042674,1.1008124910260668,1.3771797744482752,1.6178256131388526,1.7868699598987046
0.0004282083057358346,0.0047793725817093105,0.0036570040021405795,0.0090193709117323,0.008621568240991443,0.38116998550964476,0.21827468694439653,0.2429033001760734,-0.19130667392510448,-0.7938548153924451
0.003958292613083312,0.026204324986945353,0.03281957431589469,0.03705091950653593,0.03516093531908889,1.199343889859361,1.1131760461861735,1.274404972883345,1.3801246719606544,1.4210316392111522
0.0009736008967969278,0.0054607668357033465,0.006912199610598422,0.006295639806145492,0.007542002463951701,1.2985246215276656,0.08763849628070253,0.4493599857316396,0.14984917364214434,0.27036050053438504
0.01316461396142342,0.008985536876227846,0.011570578928193563,0.012606798326904962,0.01100221208554251,0.06736491494879397,0.3666308012970217,0.14829127405580836,-0.07512248557919791,-0.45601318964399823
0.00604800787349003,0.013871844528823805,0.01813103684936024,0.018463761807804374,0.017137122109139417,0.043998896491176304,0.2329814317778796,0.10150751110211291,0.6186244787178423,0.6702101487707016
0.0012134764395625313,0.006707047387727608,0.00412042935952713,0.009640546241206254,0.008593284739892619,0.2915790402223834,0.5231080562787639,0.3985382331809209,0.31938465066764055,0.5249992462692491
0.01404991803071014,0.008799678016922467,0.01047665865502041,0.008160797920556908,0.0019017215806926453,0.17092827953731943,0.5305480523698155,0.4971664803078295,0.26888712668216735,-0.21384890511101431
0.000682356142086681,0.0005676378631404794,0.00090226783392952,0.027732433503295566,0.020916539998337442,0.18289164230303467,0.4264471217464368,0.20875561598027806,0.3062424733061017,0.5605160631962635
0.0034767092362267024,0.0015767732394521294,0.0016619262352366361,0.015321088420682203,0.006843925820669248,-0.14266929748230936,-0.06380087570532586,-0.30504314084770956,-0.1369677522351159,-0.2581069775647138
0.031999437002008135,0.02813407517840771,0.02844958340222705,0.01966290380981781,0.032265916253068835,-0.10912680382398453,-0.14061507715279684,-0.4719595326990008,0.1785789640898865,-0.07133351320456346
0.0016585558355601434,0.0014165292485521887,0.0015185793744583234,0.015239026953500942,0.0068107471178727175,-0.14625722712387942,-0.2075088280453645,-0.3408591298266461,-0.2688754685486336,-0.3862234021797981
0.007792565938096873,0.01833636953212601,0.014983983315267407,0.024858647586286475,0.01945029268460999,0.0056423239154350276,-0.1051977547454536,-0.05170074297874832,0.3231680366463655,0.7072328888165301
0.011435850684390313,0.008933493256923785,0.012715269242080949,0.030825578182767426,0.029139744546219568,-0.3100269193781983,-0.5694226329266434,-0.54962214697478,-1.063543808691027,-0.50691029848204
0.010008477677460213,0.003576639193613807,0.012679807391144339,0.03063992926354409,0.02810127454450393,-0.3740876717597757,-0.6105447263302901,-0.49998984480239206,-1.1077126425626345,-0.681303563350905
0.0016447117198624042,0.021682182374373884,0.026255741487110074,0.006981719973988689,0.01556751105400256,0.07302831238469239,-0.23904839973523273,-0.46608514050763444,-1.0520000540811938,-0.8034377698699375
0.0039057217291061644,0.023114173364014928,0.027387781260609,0.006260456384173593,0.015508542464939719,0.2572128729573439,-0.16813751666325233,-0.4518399991984968,-0.9693820255904783,-0.9543936203368821
0.018969508780677803,0.0187732879041904,0.020615532093644452,0.012743859968276683,0.022256351705616084,0.12083033071465667,0.19803317569895584,-0.05630459095064031,0.35288581459952667,0.08806191574523572
0.044277988168589126,0.021430806974331907,0.027149792225948915,0.03476220800474787,0.03865050734761466,0.6087864261290838,0.9332838127306673,0.922711473264977,0.8813469928053184,1.251914196864528
0.048397148853791344,0.02272369798853914,0.027035685936657654,0.009302553764152396,0.01605379744144815,-0.16948027360103107,0.2570277231288883,0.03395706610423986,0.34391904406554163,0.5076364783116823
0.02531897150861298,0.029704611028402297,0.03866024458164862,0.03188123243779538,0.04448233975552087,0.0579872979617778,0.08796041754207075,0.4908134410685778,-0.6889903295465691,0.17085873639017263
0.0030924065781951946,0.008177312459834175,0.0082043024819107,0.006392366222861912,0.01023943361339303,-0.23491650045392154,-0.37251449778809814,-0.10502142433362034,-0.9287608971779042,-0.39576614420790457
0.013129761202551927,0.012031270136977608,0.016283401884201493,0.01577137250015478,0.01883692586249518,-0.14802666654037896,-0.13788637167253762,-0.1000550469507308,-0.1153042753152216,-0.37228350065858345
0.005351404658048271,0.007836362351865588,0.004473188358610537,0.0023411284190356604,0.0026200257330715937,0.16644121520797184,0.4726137615889275,0.29483061950561107,0.1147151111164316,0.21644483364703454
0.006030911439141245,0.030021894997540072,0.028163623607057438,0.010373974766778118,0.021876120240774025,0.4646083028045321,0.4760430535007153,0.2630222327537743,0.6047008040836968,0.2056644371975104
0.00865730317386059,0.01229858244207227,0.011743425268387469,0.005945976592728126,0.005185961625461146,0.09386656776066053,-0.04107948130568613,-0.1040079705194772,-0.32795332208881284,-0.4506428011155922
0.012416640475099949,0.029984013768056088,0.0051575976974322976,0.015401914229408117,0.005002693635051033,0.5443050640199186,0.7056887110089995,0.583379741110771,0.5129928999840969,0.44205585106691003
0.006750860576658591,0.012833462710527281,0.007373384664731596,0.010373627389160872,0.006707256977253916,0.6054514573416474,0.841152607931882,0.34410867474938195,0.9379713658876407,0.38036480041249715
0.0012761683506640057,0.015960332577847056,0.003983168640711615,0.03833776192808662,0.034055731222737445,-0.32736883344830603,-0.3944364993542412,-0.687562502245225,-0.8824655965607843,-0.6317409007789286
0.002224021030772905,0.007082420346199598,0.006872695828841098,0.01443895771961229,0.011100699618293425,0.10840444396406457,0.03665787830220387,-0.10009836481877216,-1.1932896923691385,-0.2826371196198571
0.02330049379860056,0.020502594027004946,0.006481773843394822,0.027428756663531038,0.0117610756134308,0.5574876105820027,0.7646172585978366,0.5684968874591269,0.07406030855025132,0.1088596150735644
0.005906757708320886,0.003217674727874831,0.003867449765809937,0.024951268892043528,0.02856584242979006,0.11253865111981304,0.31739033261790894,-0.07127915029570434,-0.030212233992745113,-0.06941828393954823
0.017934293831975104,0.017889598623114938,0.01981169196097787,0.025715721231312157,0.019451930515133914,-0.3577016975079058,0.05705632666214558,-0.3061554842543023,-1.0757354540075443,-0.23681380776963082
0.03478836151024501,0.03179008389568532,0.027515721426944393,0.022182912755954586,0.030165631675547432,0.33831996519625374,0.6785822875703355,0.49797850989434755,-0.18082065915856219,0.5504371245851948
0.029629074529670882,0.012188484713201516,0.010810775416033688,0.019578057964727794,0.029532458205222937,0.11660800238204083,0.4574238438203365,0.07749961796285659,0.6223888972476026,0.536187151456232
0.041810188335873785,0.02328021465021653,0.0191348897031636,0.009995887241202654,0.012793999633428253,0.207392770725245,0.7348063971963116,0.24758698805266377,0.9210988832517996,0.12742637045436278
0.005519680496986008,0.00503754921585684,0.0008930021548613526,0.01025816267601121,0.004080888834642638,0.0821506059860704,0.35583174181340393,0.12989440823584014,0.08151338668965023,0.0006896202689712271
0.010353653468062487,0.003407265671948679,0.0068803847732944404,0.010687157349642677,0.047162966715723544,0.04429966026580529,0.2087468639414098,0.017748706754092413,-0.01645627746243619,-0.15102369228813428
0.000799445358386484,0.019717683492478537,0.02646886728627809,0.035038378409898846,0.017054520393296756,-0.1639606050494449,0.7025270333997133,0.16564033651633484,1.2841742932201132,0.5191789110306527
0.018879344338870358,0.007764306608614482,0.007395443172674486,0.012751026034540308,0.010801499199661667,-0.50098869809515,-0.3820932414110997,-1.1499071180368414,-1.6261529488920041,-1.1435367483035543
0.024345300577219037,0.03462788030183699,0.031035020832378746,0.02588012380511058,0.0360954364828664,-0.2891742526602383,0.3540667442502576,-1.1155721984676394,-0.0642386032721461,-0.6602947960637935
0.0076453735084889025,0.009691399313488162,0.01688115807537063,0.0051459697566417,0.00537688461264874,0.7740251915230172,1.4033080776028424,0.660672766626065,0.9997607692385609,0.3393093777945994
0.009492848996576634,0.03127850135181197,0.019740788129275884,0.018547975844229517,0.02195796660822831,-0.015422003304558079,0.39791198220674306,-0.27347064644017044,-0.07277778620247513,0.03698633715834374
0.023427663611352356,0.01961571767280155,0.01992341117798356,0.016902237975696337,0.021754100364763752,-0.9667087110428002,-0.672116141672433,-0.4415624001900496,-0.8369396424328293,-0.37677463400442
0.00787244086097343,0.002743394449856247,0.009714311913780405,0.008295709256191039,0.008942638152863834,-1.6545353216885441,-0.825427135381032,-1.5024655532508016,-2.187261853620938,-2.5616417428176064
