sup_ttl_precip,mi_ttl_precip,huron_ttl_precip,erie_ttl_precip,ont_ttl_precip,sup_ttl_evap_anom,mi_ttl_evap_anom,huron_ttl_evap_anom,erie_ttl_evap_anom,ont_ttl_evap_anom
0.008899423158906227,0.004733552246556197,0.006933487264212211,0.007458905248056047,0.011204635201302533,1.634688679767076,1.2601110560152011,0.10998216445033142,0.7304830609241975,0.4125706747185344
0.007789685753620022,0.0038000417380647414,0.00531158484909631,0.008821303025203335,0.009812798962427786,1.3530251995287828,0.889021141459427,-0.0662344197401611,0.45287206814044795,0.1887097392636313
0.0072269687409314345,0.030539455079284197,0.027113535118042636,0.01722384017909676,0.022937991557450094,1.272859102914647,0.8532577327511452,0.34581064417025714,-0.15248156050072148,0.17497688999400846
0.010519770731105771,0.010475212781514944,0.012132851668490128,0.008423459423580144,0.013153966105631548,0.1846428207814234,0.15922161748901847,-0.046588642623712324,-0.10698753423591319,-0.07024742378554472
0.007785607869717834,0.009598772383532355,0.007416151128477061,0.016793411723612987,0.019205375839775947,-0.6304193082515595,-0.5451711482511227,-0.3503540074115367,-0.3806522830276041,-0.21239366125059841
0.005819840505860062,0.005251564855798194,0.006984096602133818,0.017494074991604908,0.01930293642246759,-0.6729019243437631,-0.6874339135539336,-0.5627043145750776,-0.5278474758923533,-0.4891810729219038
0.010381231289367816,0.007712831359677849,0.005678538996879549,0.016842407263052365,0.01975401590878301,-0.5731914683154387,-0.6754939213307821,-0.7561884904750075,-0.5577628432378101,-0.7184002777395361
0.012881557163146658,0.023940605699176377,0.013585827992121012,0.023647399237839425,0.06895346130904725,-0.2886816534316714,-0.37591775941955374,-1.4902652704339865,-0.8802653066343177,-1.3063058431591728
0.008950773225212611,0.006861328724513442,0.010335801846707382,0.00934029228479894,0.010755310710522442,1.6847325948686696,2.198861141933153,1.1876064816572651,1.5288690970502004,0.7810706322574894
0.011736935646710677,0.011042022473640417,0.007116954958803415,0.006184553711468023,0.002878200555067367,-0.020088798996837503,0.5527634440634931,0.5273561771858669,0.641221668193592,1.0139013613266645
0.008770815231701758,0.008395938543809552,0.01137258982459699,0.004564504860567115,0.006698591539130595,-0.15273296079900905,0.48568589593802836,0.8322065647205213,0.9856687448102981,1.588655821132612
0.015604347132032969,0.006621511270996493,0.01061897190647226,0.012807187624231714,0.01081942960216925,-0.48108150344012157,-0.32623320009853896,-0.30287851327331194,-0.5701209738501317,-0.8987244127543991
0.005236604600710309,0.001609604008154959,0.004702921063218253,0.0146830992492716,0.020589791391411986,-0.632561657897016,-0.5769099326962461,-0.5730022884380692,-0.4191084355277994,-0.6964001566298268
0.014549090764248594,0.009343928374879053,0.010438540501025724,0.0036891835054637255,0.005204039732314277,0.7479755990579625,1.28325438948843,0.707456983315103,0.7017938494026005,0.2628928573331613
0.013185837111490968,0.009097113788769429,0.01345943937722588,0.005158142268350057,0.010101190710871262,1.6496581942892883,2.230596198303105,1.2943055475305332,1.0231561721484692,0.7099382554576843
0.008132344993096122,0.005415376026550616,0.009563456845880941,0.004101777540918249,0.008167432354569095,1.0895705358986527,1.2265780156236727,0.6201492992302032,0.5097480952090276,0.1683936831896016
0.027222700650685116,0.015693214950814827,0.019545660204533077,0.01810062157838251,0.011024934784239935,-0.8440043374481875,-0.7552231872559069,-0.8943523324923048,-0.7373493960481926,-1.0093008668931107
