track_id,year,month,day,hour,year_genesis,month_genesis,day_genesis,hour_genesis,lat_gen,lon_gen,gen_bin,year_of_GLR_0,month_of_GLR_0,day_of_GLR_0,hour_of_GLR_0,min_p_cent,max_p_grad,max_radius,max_uv,sup_ttl_precip,mi_ttl_precip,huron_ttl_precip,erie_ttl_precip,ont_ttl_precip,sup_ttl_evap,mi_ttl_evap,huron_ttl_evap,erie_ttl_evap,ont_ttl_evap,sup_ttl_evap_anoms,mi_ttl_evap_anoms,huron_ttl_evap_anoms,erie_ttl_evap_anoms,ont_ttl_evap_anoms,sup_ttl_runoff,mi_ttl_runoff,huron_ttl_runoff,erie_ttl_runoff,ont_ttl_runoff,sup_ttl_P_minus_E,mi_ttl_P_minus_E,huron_ttl_P_minus_E,erie_ttl_P_minus_E,ont_ttl_P_minus_E,all_lakes_ttl_precip,all_lakes_ttl_evap,all_lakes_ttl_runoff,total_hours_in_GLR,genesis_date_time,lysis_date_time,glr0_date_time,fraction_of_time_in_GLR,maturity_glr0_minus_genesis_ratio,north_south_gen_lat,east_west_gen_lon,amo_unsmoothed_bin,amo_unsmoothed_value,ao_bin,ao_value,ea_wr_bin,ea_wr_value,enso_best_bin,enso_best_value,ep_np_bin,ep_np_value,ipo_bin,ipo_value,nao_bin,nao_value,pdo_bin,pdo_value,pna_bin,pna_value,pol_bin,pol_value,qbo_bin,qbo_value,tnh_bin,tnh_value,wp_bin,wp_value
128,1985,6,13,18,1985,6,11,12,39.22591618,-89.2151754,,1985,6,11,12,998.5966406,13.51349379,669.3438315,74.86323793,0.001316613342,0.009278084919,0.00262716823,0.02532803606,0.02036310638,0.001367227352177,0.0033519829857147,0.0034492448704995,0.0118970127960696,0.0081918314181711,0.0021256618511814,0.0024491060230014,0.0020855902567391,0.0064264108491852,0.0020301045967832,0.000651393,0.000801207,0.000929658,0.000927188,0.00047759,-0.0506140112929955,5.92610194422661,-0.822076631332481,13.4310233080057,12.1712749235931,0.061754042,0.040763575,0.003787036,102,6/11/1985 12:00,6/13/1985 18:00,6/11/1985 12:00,0.555555556,0,-1,1,-1,-0.120596057,-1,-0.242439826,1,1.04373942,-1,-0.171629665,-1,-0.74295227,-1,-0.142679972,-1,-0.430632664,1,0.223832313,2,1.384689722,-2,-1.21579759,2,17.39118586,-99999,-99999,1,0.363812992
141,1985,6,19,18,1985,6,13,6,41.3658537,-67.94574229,,1985,6,13,12,999.1607813,8.353904712,1544.0664,112.8436131,0.001303668396,0.00438262815,0.001175591951,0.00612768902,0.01334995824,0.000698069905303,0.0022628477986567,0.0024575735725987,0.0092842749468566,0.0054806331474678,0.0013483274923561,0.0014934420383617,0.0013614030986554,0.0048864829651132,0.000574359726061,0.000514576,0.000549022,0.000674239,0.0000926,0.000378137,0.605598488458702,2.11978034293088,-1.28198162132593,-3.1565859371599,7.86932501747747,0.027786485,0.028928389,0.002208574,78,6/13/1985 6:00,6/19/1985 18:00,6/13/1985 12:00,0.038461538,0.038461538,-1,1,-1,-0.120596057,-1,-0.242439826,1,1.04373942,-1,-0.171629665,-1,-0.74295227,-1,-0.142679972,-1,-0.430632664,1,0.223832313,2,1.384689722,-2,-1.21579759,2,17.39118586,-99999,-99999,1,0.363812992
167,1985,6,20,18,1985,6,15,0,62.06275525,-121.7594801,,1985,6,17,18,990.530625,17.14709564,1195.82907,113.3606125,0.02580850881,0.02354111651,0.01875979936,0.01938618023,0.02158372037,-0.0038594851901783,0.0011760083723835,0.0005588553436972,0.0098605118453686,0.0084598220228416,-0.002442076885241,-0.0007757349229195,-0.0018909229766453,0.00108882181796,-0.0010167804795943,0.001924251,0.001888103,0.001794169,0.001560357,0.000503304,29.6679939566131,22.3651082616266,18.2009439918895,9.52566841203958,13.123898339845,0.110394388,0.068447226,0.007670184,144,6/15/1985 0:00,6/20/1985 18:00,6/17/1985 18:00,0.52173913,0.47826087,1,-1,-1,-0.120596057,-1,-0.242439826,1,1.04373942,-1,-0.171629665,-1,-0.74295227,-1,-0.142679972,-1,-0.430632664,1,0.223832313,2,1.384689722,-2,-1.21579759,2,17.39118586,-99999,-99999,1,0.363812992
253,1985,6,24,18,1985,6,22,0,47.48327624,-93.40276977,,1985,6,22,0,984.019375,24.75770787,949.9518553,89.94078962,0.0124237393,0.0211754791,0.01913312161,0.01267305452,0.01331285193,-0.0028273229319288,0.0010728315174803,0.0008762785531738,0.0071991035212894,0.007260934987358,-0.0017770044443336,-0.0003104676184861,-0.0007936402938251,0.0013200599824936,0.0009842432431341,0.001177576,0.001541787,0.001745296,0.001710122,0.00035998,15.2510621775497,20.1026476851343,18.2568430185677,5.47395090526174,6.05191705138937,0.075564628,0.049539674,0.006534761,90,6/22/1985 0:00,6/24/1985 18:00,6/22/1985 0:00,0.272727273,0,1,1,-1,-0.120596057,-1,-0.242439826,1,1.04373942,-1,-0.171629665,-1,-0.74295227,-1,-0.142679972,-1,-0.430632664,1,0.223832313,2,1.384689722,-2,-1.21579759,2,17.39118586,-99999,-99999,1,0.363812992
69,1985,6,8,18,1985,6,6,6,55.61480345,-108.9144002,,1985,6,8,12,999.7967969,7.6182078,503.0470749,83.46833594,0.01113296936,0.00374458298,0.00939996426,0.003482462803,0.01074315644,-0.0014188759161426,0.0008850733051221,0.000389011880461,0.0036591360400766,0.0044083867032764,-0.0009725313313841,0.0002938126192591,-0.0005874954744193,-0.0002967482904431,-0.0001115535276586,0.001011401,0.000697042,0.000987194,0.000279579,0.00042289,12.5518452763064,2.85950967212531,9.01095239532288,-0.176673260533941,6.33476978522202,0.043057444,0.039540734,0.003398106,78,6/6/1985 6:00,6/8/1985 18:00,6/8/1985 12:00,0.1,0.9,1,-1,-1,-0.120596057,-1,-0.242439826,1,1.04373942,-1,-0.171629665,-1,-0.74295227,-1,-0.142679972,-1,-0.430632664,1,0.223832313,2,1.384689722,-2,-1.21579759,2,17.39118586,-99999,-99999,1,0.363812992
156,1985,7,22,18,1985,7,13,18,54.11310611,-85.26656167,,1985,7,14,6,1000.562266,9.94390368,1306.80241,113.4385509,0.007853813283,0.007643851173,0.01585541327,0.006583002834,0.01717593219,-0.001108363930489,0.003142949598418,0.0021982865226764,0.0058368907720323,0.0044300598161985,-0.0007492173902339,-0.0002266824183307,-0.0009730396706515,-0.0007078462476148,-0.0018880910314457,0.001018517,0.000237366,0.000628411,0.000107848,0.000154912,8.96217717261571,4.50090164199903,13.6571267217803,0.746112076525353,12.7458723869646,0.060226218,0.035450732,0.002147054,72,7/13/1985 18:00,7/22/1985 18:00,7/14/1985 6:00,0,0.055555556,1,1,-1,-0.145799885,-1,-0.285985854,2,1.694259141,-1,-0.281967093,2,1.936992654,-1,-0.099952088,2,1.319012047,2,1.112457669,-1,-0.08576929,-2,-1.98535819,2,14.45002701,-99999,-99999,1,0.234071198
181,1985,7,17,18,1985,7,16,0,44.82532374,-74.33526697,,1985,7,16,0,1004.481563,8.88887209,794.3861463,87.49956727,0.00182365835,0.005633074794,0.01085768935,0.004101536602,0.006837440973,9.17187797554509E-05,0.0056420264585382,0.003962617880074,0.0075325582233066,0.0051139532661422,0.0003729820388958,0.0020511831031927,0.0006061922169348,0.0008249656979568,-0.0013172602715998,0.001025,0.000155074,0.000595457,0.0000999,0.000114623,1.73193957438861,-0.0089516066641753,6.8950714549098,-3.43102158545618,1.72348777837584,0.033567036,0.04206284,0.001990054,72,7/16/1985 0:00,7/17/1985 18:00,7/16/1985 0:00,0,0,1,1,-1,-0.145799885,-1,-0.285985854,2,1.694259141,-1,-0.281967093,2,1.936992654,-1,-0.099952088,2,1.319012047,2,1.112457669,-1,-0.08576929,-2,-1.98535819,2,14.45002701,-99999,-99999,1,0.234071198
233,1985,7,25,18,1985,7,21,12,51.83666355,-87.59978554,,1985,7,21,12,996.4878906,14.76602674,1154.867275,131.0574314,0.00436093398,0.0006896158765,0.0001263962552,0.001453567896,0.0005197828965,0.0013694431165626,0.0110884043180357,0.0104859840244012,0.0141395210909251,0.0110981270917574,0.0012293882920935,0.0053053696552514,0.00530365701382,0.0047789696381077,0.0023544682988188,0.001485528,0.000138265,0.000513384,0.0000636,0.0000542,2.99149085037386,-10.398788404425,-10.3595877557007,-12.6859531485961,-10.5783441890231,0.006521075,0.051857523,0.002254977,96,7/21/1985 12:00,7/25/1985 18:00,7/21/1985 12:00,0.235294118,0,1,1,-1,-0.145799885,-1,-0.285985854,2,1.694259141,-1,-0.281967093,2,1.936992654,-1,-0.099952088,2,1.319012047,2,1.112457669,-1,-0.08576929,-2,-1.98535819,2,14.45002701,-99999,-99999,1,0.234071198
274,1985,7,31,12,1985,7,26,6,46.10545148,-78.21947622,,1985,7,26,6,1005.913672,9.052167554,1070.47447,110.1927866,0.004163472821,0.03829735554,0.03353217886,0.001601090483,0.00019010856,0.0001637724198774,0.0046125061949897,0.004761871206986,0.0088699810806537,0.0060388930028779,-0.0002656034584686,-0.0008124393211706,3.33601376817415E-05,0.0007424596639735,-0.0013821361970185,0.001253806,0.003426386,0.001616508,0.000557115,0.0000396,3.99970039523563,33.68484943582,28.7703076915642,-7.26889058827643,-5.84878445025755,0.072006134,0.036042814,0.006893415,78,7/26/1985 6:00,7/31/1985 12:00,7/26/1985 6:00,0.047619048,0,1,1,-1,-0.145799885,-1,-0.285985854,2,1.694259141,-1,-0.281967093,2,1.936992654,-1,-0.099952088,2,1.319012047,2,1.112457669,-1,-0.08576929,-2,-1.98535819,2,14.45002701,-99999,-99999,1,0.234071198
61,1985,7,8,18,1985,7,4,18,45.13395141,-90.881404,,1985,7,4,18,998.89,10.9312657,851.4404065,78.39896493,0.007421282365,0.01265669245,0.01119120508,0.02881500912,0.01358658052,-0.0009501864161283,0.0054806119730698,0.0046735361666335,0.0123026479726456,0.0109888890632788,0.0004068450291131,0.0008115463642266,8.68908074525797E-05,0.000870312419553,-0.0004447191831541,0.001689666,0.000661717,0.000959139,0.001655669,0.000203777,8.37146878246675,7.17608044610633,6.51766886886637,16.5123609945114,2.59769147150628,0.067716924,0.081621716,0.005169968,144,7/4/1985 18:00,7/8/1985 18:00,7/4/1985 18:00,0.75,0,1,1,-1,-0.145799885,-1,-0.285985854,2,1.694259141,-1,-0.281967093,2,1.936992654,-1,-0.099952088,2,1.319012047,2,1.112457669,-1,-0.08576929,-2,-1.98535819,2,14.45002701,-99999,-99999,1,0.234071198
70,1985,7,7,18,1985,7,5,12,55.92701837,-115.7099538,,1985,7,7,12,1005.504766,7.717026782,433.3622421,91.64461617,0.002289092872,0.004255321071,0.003209138381,0.006434668481,0.008057469827,-0.0003897255998928,0.0029881928228762,0.0032380366467451,0.0076116223319187,0.0063157070979457,0.0003255030051887,0.0002200898761205,0.0005434777923038,0.0010814000215318,-0.0001840872352849,0.000951915,0.000181349,0.000543799,0.0000717,0.000101201,2.67881847608659,1.26712822898915,-0.0288982659325628,-1.17695386940976,1.74176277668088,0.020672307,0.044026508,0.001849964,78,7/5/1985 12:00,7/7/1985 18:00,7/7/1985 12:00,0.111111111,0.888888889,1,-1,-1,-0.145799885,-1,-0.285985854,2,1.694259141,-1,-0.281967093,2,1.936992654,-1,-0.099952088,2,1.319012047,2,1.112457669,-1,-0.08576929,-2,-1.98535819,2,14.45002701,-99999,-99999,1,0.234071198
1,1985,8,4,18,1985,7,27,0,55.90821527,-107.4680233,,1985,7,28,18,1005.43375,11.65918766,1191.161751,128.05761,0.001415796033,0.002230164788,0.0008193620814,0.0000251,0.000599665993,0.0005361296746169,0.008342442895986,0.0059569147746507,0.0085826462533996,0.0065616208455162,-0.0001719186628922,0.0021917751788538,0.0006236277662878,-0.0002993715035881,-0.0015280446502759,0.001257784,0.000118589,0.000310283,0.0000315,0.0000379,0.879666351229568,-6.11227809038445,-5.13755271201563,-8.55758427788889,-5.96195485216548,0.004760684,0.04417065,0.001756056,84,7/27/1985 0:00,8/4/1985 18:00,7/28/1985 18:00,0.057142857,0.2,1,-1,-2,-0.275003714,1,0.101668117,1,0.614778862,-1,-0.702304522,1,1.156937578,-1,-0.106224204,-1,-0.671343243,1,0.851083025,-1,-0.426228301,-1,-0.194918791,2,14.42886816,-99999,-99999,1,0.304329404
120,1985,8,18,0,1985,8,11,18,43.30099903,-103.4187081,,1985,8,13,12,992.0188281,22.7577805,1243.138969,109.246366,0.02999589199,0.01054527079,0.004904772292,0.03262922548,0.03172946566,0.0029667023148711,0.0095888723882248,0.006904745502794,0.0077538259378374,0.0085026753122904,0.000554363071857,0.0007864937633521,-0.0006805115806539,-0.0034441182151106,-0.0017272948183437,0.001080341,0.000625556,0.000194855,0.00059834,0.000244709,27.029189541041,0.956398440916026,-1.99997318513716,24.8753996093197,23.2267902798725,0.104913333,0.047719658,0.002743801,96,8/11/1985 18:00,8/18/1985 0:00,8/13/1985 12:00,0.16,0.28,1,-1,-2,-0.275003714,1,0.101668117,1,0.614778862,-1,-0.702304522,1,1.156937578,-1,-0.106224204,-1,-0.671343243,1,0.851083025,-1,-0.426228301,-1,-0.194918791,2,14.42886816,-99999,-99999,1,0.304329404
164,1985,8,22,0,1985,8,17,6,48.04340713,-98.48432213,,1985,8,17,18,998.3988281,20.09197895,957.461473,71.79042549,0.0134283157,0.002798209318,0.00864819509,0.001859879127,0.004750374246,0.0028065515574798,0.0140590222417052,0.0109781298752771,0.0160883561838903,0.012485194981209,-0.0005067749516269,0.0038321883492262,0.0021683411933753,0.0034586567420599,0.0009147502815624,0.000958067,0.000100291,0.00017999,0.0000446,0.0000639,10.621764204098,-11.260812911408,-2.32993485547747,-14.2284770640982,-7.73482074459184,0.035233019,0.055266992,0.001346848,108,8/17/1985 6:00,8/22/1985 0:00,8/17/1985 18:00,0.315789474,0.105263158,1,-1,-2,-0.275003714,1,0.101668117,1,0.614778862,-1,-0.702304522,1,1.156937578,-1,-0.106224204,-1,-0.671343243,1,0.851083025,-1,-0.426228301,-1,-0.194918791,2,14.42886816,-99999,-99999,1,0.304329404
19,1985,8,8,6,1985,8,1,6,40.68379385,-72.24508784,,1985,8,1,6,1008.65125,9.001462826,807.3038412,110.3318055,0.00000262,0.008162121176,0.0008667364415,0.004628036009,0.001301795387,0.000983602040555,0.0078326099876431,0.0052564533481219,0.0117735786607126,0.0074989642726583,0.0001123845425329,0.0021659072464783,0.0003768226928847,0.0039118084400266,0.0003786803247842,0.001023709,0.000177893,0.000229541,0.000541236,0.000211073,-0.980980354844274,0.329511201038439,-4.38971690653622,-7.14554261666252,-6.19716887534587,0.012769945,0.033292574,0.002183452,72,8/1/1985 6:00,8/8/1985 6:00,8/1/1985 6:00,0,0,-1,1,-2,-0.275003714,1,0.101668117,1,0.614778862,-1,-0.702304522,1,1.156937578,-1,-0.106224204,-1,-0.671343243,1,0.851083025,-1,-0.426228301,-1,-0.194918791,2,14.42886816,-99999,-99999,1,0.304329404
99,1985,8,13,6,1985,8,10,12,49.33309227,-85.15599962,,1985,8,10,12,1002.379375,11.87490142,991.7547823,88.60908139,0.02468218186,0.0003114244087,0.002525446083,0.0007747893551,0.00027,0.0027871870707236,0.0099284551177453,0.0071738273112386,0.00914953806909,0.0075274130273229,0.001044881805346,0.0028032104987493,0.0010107532006619,-8.74332061692458E-05,-0.0008459944022133,0.000975683,0.0000818,0.000140651,0.0000194,0.0000295,21.8949947009253,-9.61703072361432,-4.64838123088567,-8.37474869480393,-7.25712909818527,0.029237638,0.045632404,0.001247034,78,8/10/1985 12:00,8/13/1985 6:00,8/10/1985 12:00,0.090909091,0,1,1,-2,-0.275003714,1,0.101668117,1,0.614778862,-1,-0.702304522,1,1.156937578,-1,-0.106224204,-1,-0.671343243,1,0.851083025,-1,-0.426228301,-1,-0.194918791,2,14.42886816,-99999,-99999,1,0.304329404
191,1985,9,20,0,1985,9,18,0,44.0117838,-104.8019981,,1985,9,20,0,,14.9303862,654.9218057,110.2495718,0.0091399383,0.006432560219,0.003030816098,0.0000749,0.0003802171221,0.0011459567282264,0.0083614491703538,0.005917941916191,0.0059575790589369,0.0055455043098782,-0.003515076660635,-0.0009643169348788,-0.002108462545216,-0.0042283796264058,-0.0031797303901388,0.000413896,0.0000576,0.0000536,0.0000168,0.0000214,7.99398154887665,-1.92888894025349,-2.88712582636465,-5.88269055914136,-5.16528721136461,0.020826331,0.032699863,0.000563296,72,9/18/1985 0:00,9/20/1985 0:00,9/20/1985 0:00,0,1,1,-1,-2,-0.241207542,1,0.216922088,1,0.525298584,-1,-0.35264195,-1,-0.213117499,-1,-0.13949632,-1,-0.291698532,1,0.479708381,-1,-0.526687313,-2,-1.244479392,2,15.06770931,-99999,-99999,-1,-0.40541239
200,1985,9,26,18,1985,9,19,12,43.49976829,-99.41562639,,1985,9,19,18,1002.385781,16.29414032,1684.32089,133.8017679,0.0147334792,0.01416362691,0.005963256497,0.0000749,0.0003802171221,0.0016359917980403,0.0101248395032759,0.0076255076809431,0.0079982063225377,0.0074796604300389,-0.0041076574023624,-0.0013555170405319,-0.0022588704117991,-0.0045502124238811,-0.0032654793190198,0.000506135,0.00014446,0.0000686,0.0000203,0.0000261,13.0974873935785,4.03878739822974,-1.66225119447767,-7.92331782273763,-7.09944332061115,0.036508228,0.039336897,0.000765595,90,9/19/1985 12:00,9/26/1985 18:00,9/19/1985 18:00,0.103448276,0.034482759,1,-1,-2,-0.241207542,1,0.216922088,1,0.525298584,-1,-0.35264195,-1,-0.213117499,-1,-0.13949632,-1,-0.291698532,1,0.479708381,-1,-0.526687313,-2,-1.244479392,2,15.06770931,-99999,-99999,-1,-0.40541239
226,1985,9,28,18,1985,9,23,0,36.79953276,-169.6727461,,1985,9,27,18,1001.894375,15.81945589,701.8436784,114.4533293,0.02353069769,0.01077340076,0.007008126059,0.005281074775,0.01816936531,0.0044833949773579,0.0077941759604127,0.0081285344228797,0.0165449461289959,0.0112847752522886,-0.0018861798064638,-0.0043697791039685,-0.0024807352847954,0.0028761654428357,-5.37767506909709E-05,0.000632496,0.000218842,0.000097,0.0000672,0.000317329,19.0473026626727,2.97922486872445,-1.12040839051849,-11.2638713567083,6.88459008325961,0.058913243,0.032887263,0.001332867,96,9/23/1985 0:00,9/28/1985 18:00,9/27/1985 18:00,0.173913043,0.826086957,-1,-1,-2,-0.241207542,1,0.216922088,1,0.525298584,-1,-0.35264195,-1,-0.213117499,-1,-0.13949632,-1,-0.291698532,1,0.479708381,-1,-0.526687313,-2,-1.244479392,2,15.06770931,-99999,-99999,-1,-0.40541239
228,1985,9,29,0,1985,9,23,6,40.65126569,-92.95631066,,1985,9,23,6,979.7514063,33.29668589,1596.766166,70.01215282,0.0308190157,0.02676238926,0.01080689948,0.005199107791,0.009662726695,0.0077756763006665,0.0180863277075407,0.013358014741382,0.0172499575676334,0.0093845806392901,0.0014654261358785,0.005758910868168,0.0027154632008853,0.003625529850165,-0.0021120238282258,0.00070946,0.000321053,0.000177033,0.0000698,0.0000989,23.0433394547904,8.67606157435217,-2.55111527588168,-12.0508497858418,0.278146020689814,0.071312327,0.050907138,0.001376246,96,9/23/1985 6:00,9/29/1985 0:00,9/23/1985 6:00,0.173913043,0,-1,1,-2,-0.241207542,1,0.216922088,1,0.525298584,-1,-0.35264195,-1,-0.213117499,-1,-0.13949632,-1,-0.291698532,1,0.479708381,-1,-0.526687313,-2,-1.244479392,2,15.06770931,-99999,-99999,-1,-0.40541239
37,1985,9,7,0,1985,9,2,12,44.48375591,-104.9500864,,1985,9,3,6,1002.224766,10.54887541,729.0936222,122.7046306,0.01886177362,0.02841190124,0.03605127802,0.02043610601,0.01986093536,0.0008763780861595,0.004537191918126,0.0038228660248569,0.0078822180341092,0.0055629020470367,-0.0039116575226304,-0.0067401701997131,-0.005870658097577,-0.0049570995047201,-0.0060596882130548,0.000764195,0.000510077,0.000625756,0.000289828,0.000746179,17.9853955583276,23.8747093113458,32.2284118034599,12.5538880464434,14.2980334352477,0.133946442,0.032161444,0.002936035,102,9/2/1985 12:00,9/7/1985 0:00,9/3/1985 6:00,0.277777778,0.166666667,1,-1,-2,-0.241207542,1,0.216922088,1,0.525298584,-1,-0.35264195,-1,-0.213117499,-1,-0.13949632,-1,-0.291698532,1,0.479708381,-1,-0.526687313,-2,-1.244479392,2,15.06770931,-99999,-99999,-1,-0.40541239
84,1985,9,10,0,1985,9,7,12,39.55438129,-101.9293222,,1985,9,8,18,1009.742734,9.788915193,729.0936222,53.54216976,0.02030488901,0.01594695995,0.007091921805,0.02104768886,0.01805257874,0.0069296829116632,0.0119853320061057,0.0119648977818867,0.0108623094063302,0.0109878626021359,0.0014346841513416,-5.47820444330715E-05,0.0017896057998185,-0.002121309468549,-0.0006384229436183,0.000691497,0.000238656,0.000160004,0.000632061,0.000214604,13.375206136504,3.96162802115498,-4.87297597731036,10.1853796385429,7.06471609507934,0.073512549,0.053514613,0.001936822,102,9/7/1985 12:00,9/10/1985 0:00,9/8/1985 18:00,0.5,0.5,-1,-1,-2,-0.241207542,1,0.216922088,1,0.525298584,-1,-0.35264195,-1,-0.213117499,-1,-0.13949632,-1,-0.291698532,1,0.479708381,-1,-0.526687313,-2,-1.244479392,2,15.06770931,-99999,-99999,-1,-0.40541239
0,1985,10,6,12,1985,9,18,6,14.7252407,-33.7410878,,1985,9,27,12,982.2357031,34.52750445,1420.31296,89.23771174,0.004803471284,0.003161412794,0.006882673294,0.005493605755,0.01816936531,0.0031334518359849,0.0070304258675278,0.0079070518204761,0.0157681155300189,0.011005356773913,-0.0021117981337752,-0.0030104934520386,-0.0008356889424886,0.0045127984047737,0.0016444959866284,0.000482937,0.0000965,0.0000838,0.0000411,0.000312661,1.67001946500144,-3.8690130803934,-1.02437856693175,-10.2745097837328,7.1640085672519,0.033510744,0.027963443,0.001016998,78,9/18/1985 6:00,10/6/1985 12:00,9/27/1985 12:00,0.01369863,0.506849315,-1,1,-2,-0.23941137,2,1.137076059,2,1.675818305,-1,-0.072979378,-1,-0.743172575,-1,-0.128768436,2,1.557946178,1,0.328333736,-2,-1.397146325,1,0.225960008,2,15.18655046,-99999,-99999,1,0.084845817
145,1985,10,18,12,1985,10,16,0,51.49656743,-75.22183827,,1985,10,16,0,993.2880469,14.52335611,1187.481703,62.09370126,0.001693168574,0.006252373954,0.007529928365,0.00805057005,0.005320743165,0.0058652502924635,0.0095702383046225,0.007339154553157,0.0081572197692341,0.0071955908817943,0.0011277422388915,0.0015066446638072,4.67970261759592E-05,-0.0016338191741585,-0.0005434244407315,0.002015971,0.000376487,0.000122071,0.000127589,0.0000731,-4.17208171776417,-3.31786439637424,0.190773780367193,-0.106649704544378,-1.87484771421931,0.027963245,0.030771394,0.002715218,72,10/16/1985 0:00,10/18/1985 12:00,10/16/1985 0:00,0,0,1,1,-2,-0.23941137,2,1.137076059,2,1.675818305,-1,-0.072979378,-1,-0.743172575,-1,-0.128768436,2,1.557946178,1,0.328333736,-2,-1.397146325,1,0.225960008,2,15.18655046,-99999,-99999,1,0.084845817
31,1985,10,8,6,1985,10,4,0,42.47877506,-95.29521294,,1985,10,4,0,989.4600781,22.02282214,1484.151075,117.5451337,0.03747096682,0.0305104234,0.01636413171,0.008986279383,0.005947744585,0.0063516145365531,0.0197250932471897,0.0174143014735339,0.0259013336095543,0.0183985950789126,-0.0011730893683618,0.0059448324497019,0.005235933291285,0.0099883604953036,0.0055771067016987,0.001559999,0.000697579,0.00021628,0.0000721,0.0000595,31.1193522847349,10.7853301938253,-1.05016977739134,-16.9150542544497,-12.4508504467425,0.104764299,0.059771607,0.002605458,114,10/4/1985 0:00,10/8/1985 6:00,10/4/1985 0:00,0.411764706,0,-1,1,-2,-0.23941137,2,1.137076059,2,1.675818305,-1,-0.072979378,-1,-0.743172575,-1,-0.128768436,2,1.557946178,1,0.328333736,-2,-1.397146325,1,0.225960008,2,15.18655046,-99999,-99999,1,0.084845817
69,1985,10,16,0,1985,10,8,12,47.00118416,-93.36646066,,1985,10,8,12,996.0835938,22.97942376,938.5747759,107.0515368,0.02885339662,0.02443970183,0.01775988268,0.009678308597,0.01005934864,0.0053384625520984,0.0071828803297188,0.008079393204749,0.0126859133092317,0.0094798242921519,-0.0005742217411521,-0.0034261254353897,-0.0014154765543441,-6.11284337487425E-06,-0.0006006419551043,0.002053419,0.000614556,0.00018166,0.000242357,0.0000889,23.5149340361047,17.2568215969631,9.68048940929271,-3.00760467584471,0.57952438128988,0.089930115,0.035391927,0.003180892,90,10/8/1985 12:00,10/16/1985 0:00,10/8/1985 12:00,0.1,0,1,1,-2,-0.23941137,2,1.137076059,2,1.675818305,-1,-0.072979378,-1,-0.743172575,-1,-0.128768436,2,1.557946178,1,0.328333736,-2,-1.397146325,1,0.225960008,2,15.18655046,-99999,-99999,1,0.084845817
9,1985,10,3,0,1985,9,30,0,41.21576338,-89.72845805,,1985,9,30,0,1004.343594,15.89706426,557.8063407,46.23224499,0.03959831778,0.01088712161,0.00721915401,0.008201685349,0.008061311029,0.0084016699369835,0.020371178414207,0.0155672907929359,0.0177839314620679,0.0132160304540438,0.0005436364875424,0.0056240461550175,0.0025895105169837,0.0009903658879319,-0.0005751717583547,0.000972306,0.000254965,0.000108701,0.000230794,0.0000978,31.1966478238024,-9.48405674509434,-8.34813678653737,-9.58224614943688,-5.1547194041479,0.068523549,0.055525964,0.001664566,120,9/30/1985 0:00,10/3/1985 0:00,9/30/1985 0:00,0.666666667,0,-1,1,-2,-0.23941137,2,1.137076059,2,1.675818305,-1,-0.072979378,-1,-0.743172575,-1,-0.128768436,2,1.557946178,1,0.328333736,-2,-1.397146325,1,0.225960008,2,15.18655046,-99999,-99999,1,0.084845817
0,1985,11,3,18,1985,10,26,0,23.70441713,-91.02669618,,1985,11,2,0,996.13,14.07902959,1575.94825,49.13961727,0.05725804319,0.06024315402,0.03425921187,0.09102026797,0.09181283891,0.0060891419382808,0.0106215014684495,0.0085177290107332,0.0122485487927129,0.0150901793812213,-0.0031016846121183,-0.0016031765231532,-0.003001915959537,-0.0018472125328186,0.0036957582441379,0.002086058,0.001605128,0.000437107,0.001505583,0.001430822,51.1689012730233,49.6216525017329,25.7414828709551,78.7717197293902,76.7226594413904,0.297571696,0.037541113,0.007064698,114,10/26/1985 0:00,11/3/1985 18:00,11/2/1985 0:00,0.2,0.8,-1,1,-2,-0.289615199,-2,-1.11606997,-1,-0.893661974,-1,-0.083316807,2,1.256772349,-1,-0.127040552,-1,-0.772409111,-1,-0.713040908,-2,-1.727605336,-1,-0.493600593,2,14.79539162,-99999,-99999,-1,-0.974895977
115,1985,11,13,6,1985,11,10,6,41.11745072,-86.4743848,,1985,11,10,6,1011.205703,13.83990337,703.5423747,162.2128031,0.0008090388217,0.02752607765,0.01234234849,0.02532084882,0.03419465939,0.0117389270955434,0.0152516668559773,0.0160950417047813,0.0100354926179286,0.010490842033162,0.0045419471403007,0.0066685154034412,0.0077903380170497,0.0005340742405262,0.0026227047899788,0.001494014,0.00111105,0.000244337,0.001433479,0.000169279,-10.9298882716857,12.2744108495084,-3.75269324708934,15.2853561173843,23.7038171960844,0.09972222,0.041562244,0.004452159,78,11/10/1985 6:00,11/13/1985 6:00,11/10/1985 6:00,0.083333333,0,-1,1,-2,-0.289615199,-2,-1.11606997,-1,-0.893661974,-1,-0.083316807,2,1.256772349,-1,-0.127040552,-1,-0.772409111,-1,-0.713040908,-2,-1.727605336,-1,-0.493600593,2,14.79539162,-99999,-99999,-1,-0.974895977
